Date,Total Volume_lag1,Total Value_lag1,Market Cap_lag1,Closing Price_lag1,Price Change_lag1,Price Change %_lag1,Matched Volume_lag1,Matched Value_lag1,sentiment_score_lag1,Foreign Investor Room_lag1,Remaining Room Shares_lag1,Remaining Room %_lag1,Matched Buy Volume_lag1,Matched Buy Value_lag1,Matched Sell Volume_lag1,Matched Sell Value_lag1,Negotiated Buy Volume_lag1,Negotiated Buy Value_lag1,Negotiated Sell Volume_lag1,Negotiated Sell Value_lag1,Total Buy Volume_lag1,Total Buy Value_lag1,Total Sell Volume_lag1,Total Sell Value_lag1,EPS,P/E,P/B,P/S,Loi nhuan,GT_Khop,KL_Khop,KL_Ban,KL_Mua,Closing Price,MA5,MA10,STD5,STD10
2025-01-09,3879902.0,576711.0,218159560.0,148300.0,-1800.0,-1.2,3879900.0,576711.0,0.0,720823899.0,51359698.0,3.49,822800.0,122326.0,2373500.0,352822.0,0.0,0.0,0.0,0.0,822800.0,122326.0,2373500.0,352822.0,5697,6.27,26.77,12.74,2086990000000.0,12658417,85416000,142458200,142597200,148800,149100.0,149990.0,667.0832032063167,1355.195762816386
2025-01-10,1964401.0,291101.0,218895094.0,148800.0,500.0,0.34,1714400.0,254511.0,2.0,720823899.0,51426316.0,3.5,508690.0,75537.0,410742.0,60994.0,200000.0,29692.0,200000.0,29692.0,708690.0,105229.0,610742.0,90685.0,5697,6.27,26.77,12.74,2086990000000.0,12658417,85416000,142458200,142597200,147300,148760.0,149740.0,1052.6157893552613,1602.2206811519582
2025-01-13,2737703.0,405427.0,216688491.0,147300.0,-1500.0,-1.01,2524700.0,373943.0,1.0,720823899.0,51426306.0,3.5,1008279.0,149380.0,792700.0,117645.0,213000.0,31484.0,213000.0,31484.0,1221279.0,180863.0,1005700.0,149129.0,5697,6.27,26.77,12.74,2086990000000.0,12658417,85416000,142458200,142597200,147600,148420.0,149540.0,1107.7003204838393,1740.4980130219246
2025-01-14,5156707.0,755429.0,217129811.0,147600.0,300.0,0.2,3488800.0,511097.0,1.0,720823899.0,53573945.0,3.64,254661.0,37430.0,1194247.0,175423.0,1667900.0,244342.0,1667900.0,244342.0,1922561.0,281772.0,2862147.0,419765.0,5697,6.27,26.77,12.74,2086990000000.0,12658417,85416000,142458200,142597200,145100,147420.0,149000.0,1423.7275020171521,2189.3682498230564
2025-01-15,4304503.0,633194.0,213452138.0,145100.0,-2500.0,-1.69,2897200.0,422427.0,1.0,720823899.0,53673420.0,3.65,311267.0,45383.0,1607183.0,234460.0,78300.0,11417.0,78300.0,11417.0,389567.0,56799.0,1685483.0,245877.0,5697,6.27,26.77,12.74,2086990000000.0,12658417,85416000,142458200,142597200,145500,146860.0,148300.0,1537.2052563011875,2061.2833111653617
2025-01-16,3329903.0,484993.0,214040566.0,145500.0,400.0,0.28,2840900.0,412809.0,0.0,720823899.0,53772762.0,3.66,659358.0,95718.0,1648000.0,239435.0,170900.0,24849.0,170900.0,24849.0,830258.0,120567.0,1818900.0,264284.0,5697,6.27,26.77,12.74,2086990000000.0,12658417,85416000,142458200,142597200,146500,146400.0,147750.0,1090.8712114635714,1658.8148379691472
2025-01-17,3856703.0,563585.0,215511635.0,146500.0,1000.0,0.69,3568000.0,521397.0,2.0,720823899.0,54521491.0,3.71,428518.0,62689.0,1709300.0,249951.0,288700.0,42188.0,288700.0,42188.0,717218.0,104878.0,1998000.0,292139.0,5697,6.27,26.77,12.74,2086990000000.0,12658417,85416000,142458200,142597200,149000,146740.0,147750.0,1591.5401345866212,1658.8148379691472
2025-01-20,3900004.0,578062.0,219189308.0,149000.0,2500.0,1.71,3537000.0,524314.0,2.0,720823899.0,55619504.0,3.78,509170.0,75267.0,1359700.0,201037.0,0.0,0.0,100000.0,14824.0,509170.0,75267.0,1459700.0,215861.0,5697,6.27,26.77,12.74,2086990000000.0,12658417,85416000,142458200,142597200,150000,147220.0,147820.0,2171.8655575334305,1744.069315645946
2025-01-21,2297711.0,343045.0,220660377.0,150000.0,1000.0,0.67,2217700.0,331955.0,0.0,720823899.0,56390526.0,3.83,876978.0,131256.0,374299.0,55945.0,0.0,0.0,0.0,0.0,876978.0,131256.0,374299.0,55945.0,5697,6.27,26.77,12.74,2086990000000.0,12658417,85416000,142458200,142597200,149900,148180.0,147800.0,2058.3974348992956,1715.9383568311496
2025-01-22,3475801.0,522390.0,220513271.0,149900.0,-100.0,-0.07,2480300.0,372370.0,2.0,720823899.0,57473596.0,3.91,590230.0,88672.0,715100.0,107129.0,345500.0,51871.0,345500.0,51871.0,935730.0,140543.0,1060600.0,158999.0,5697,6.27,26.77,12.74,2086990000000.0,12658417,85416000,142458200,142597200,149700,149020.0,147940.0,1461.8481453283716,1815.4889148656189
2025-01-23,4066602.0,609376.0,220219057.0,149700.0,-200.0,-0.13,2785600.0,417226.0,1.0,720823899.0,57998406.0,3.94,934890.0,139940.0,1222400.0,183080.0,0.0,0.0,0.0,0.0,934890.0,139940.0,1222400.0,183080.0,5697,6.27,26.77,12.74,2086990000000.0,12658417,85416000,142458200,142597200,154300,150580.0,148490.0,2115.892246783848,2715.163183145915
2025-01-24,8459101.0,1299117.0,226985975.0,154300.0,4600.0,3.07,7057800.0,1086532.0,2.0,720823899.0,57496890.0,3.91,875815.0,134913.0,1043175.0,160927.0,151300.0,23292.0,151300.0,23292.0,1027115.0,158205.0,1194475.0,184219.0,5697,6.27,26.77,12.74,2086990000000.0,12658417,85416000,142458200,142597200,153400,151460.0,149100.0,2207.4872593063815,3078.960863668122
2025-02-03,3950706.0,607610.0,225662013.0,153400.0,-900.0,-0.58,3655700.0,561884.0,2.0,720823899.0,57556045.0,3.91,655945.0,100742.0,1809599.0,278236.0,0.0,0.0,0.0,0.0,655945.0,100742.0,1809599.0,278236.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,145500,150560.0,148890.0,3493.994848307593,3258.9875728514135
2025-02-04,12863200.0,1890881.0,214040566.0,145500.0,-7900.0,-5.15,12747700.0,1873902.0,0.0,720823899.0,56710274.0,3.86,2068171.0,305038.0,5524455.0,813492.0,115500.0,16979.0,115500.0,16979.0,2183671.0,322016.0,5639955.0,830471.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,146200,149820.0,149000.0,4020.8208117248896,3132.978703335773
2025-02-05,7250700.0,1064371.0,215070315.0,146200.0,700.0,0.48,5467700.0,798580.0,1.0,720823899.0,56561349.0,3.84,1192100.0,174145.0,2279032.0,332739.0,420000.0,61343.0,420000.0,61343.0,1612100.0,235488.0,2699032.0,394082.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,146300,149140.0,149080.0,4322.383601671651,3042.586618871068
2025-02-06,5344100.0,783416.0,215217421.0,146300.0,100.0,0.07,5204100.0,762696.0,2.0,720823899.0,55562340.0,3.78,2808608.0,411564.0,2859500.0,419099.0,0.0,0.0,0.0,0.0,2808608.0,411564.0,2859500.0,419099.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,146500,147580.0,149080.0,3275.209916936623,3042.586618871068
2025-02-07,3724601.0,544308.0,215511635.0,146500.0,200.0,0.14,3426600.0,500993.0,1.0,720823899.0,60214112.0,4.09,872683.0,127566.0,1024660.0,149802.0,0.0,0.0,0.0,0.0,872683.0,127566.0,1024660.0,149802.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,146100,146120.0,148790.0,376.82887362833543,3185.8890264553834
2025-02-10,4365900.0,637557.0,214923208.0,146100.0,-400.0,-0.27,3865900.0,564532.0,1.0,720823899.0,60115223.0,4.09,2302921.0,336283.0,1931663.0,282036.0,500000.0,73025.0,500000.0,73025.0,2802921.0,409308.0,2431663.0,355061.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,142000,145420.0,147990.0,1917.5505208468433,3794.572146866854
2025-02-11,7749600.0,1110284.0,208891824.0,142000.0,-4100.0,-2.81,7749600.0,1110284.0,0.0,720823899.0,60916720.0,4.14,2058003.0,295169.0,2126930.0,304578.0,0.0,0.0,0.0,0.0,2058003.0,295169.0,2126930.0,304578.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,145400,145260.0,147540.0,1868.9569283426517,3809.695234238262
2025-02-12,7361400.0,1028164.0,213893459.0,145400.0,3400.0,2.39,5361400.0,763964.0,2.0,720823899.0,60083256.0,4.08,1858124.0,265032.0,2116230.0,300521.0,0.0,0.0,0.0,0.0,1858124.0,265032.0,2116230.0,300521.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,145000,145000.0,147070.0,1776.231966833161,3803.5217598664694
2025-02-13,2035451.0,293775.0,213305032.0,145000.0,-400.0,-0.28,1887400.0,273640.0,1.0,720823899.0,61299019.0,4.17,685900.0,99429.0,617800.0,89569.0,0.0,0.0,0.0,0.0,685900.0,99429.0,617800.0,89569.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,143100,144320.0,145950.0,1707.9227148791012,3002.683984556325
2025-02-14,3248100.0,465945.0,210510000.0,143100.0,-1900.0,-1.31,2850800.0,409131.0,2.0,720823899.0,62892705.0,4.28,503244.0,72249.0,712089.0,102280.0,397300.0,56816.0,397300.0,56816.0,900544.0,129065.0,1109389.0,159096.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,144900,144080.0,145100.0,1461.8481453283716,1472.7148022916124
2025-02-17,3251709.0,470242.0,213157925.0,144900.0,1800.0,1.26,3251700.0,470241.0,1.0,720823899.0,63612958.0,4.32,1378977.0,199368.0,542200.0,78401.0,0.0,0.0,0.0,0.0,1378977.0,199368.0,542200.0,78401.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,143600,144400.0,144910.0,992.4716620639604,1536.55458738046
2025-02-18,2816300.0,401807.0,211245535.0,143600.0,-1300.0,-0.9,2466300.0,354627.0,1.0,720823899.0,63640328.0,4.33,590430.0,84919.0,1083180.0,155232.0,0.0,0.0,0.0,0.0,590430.0,84919.0,1083180.0,155232.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,143900,144100.0,144680.0,827.6472678623425,1493.5416521364912
2025-02-19,1664400.0,239297.0,211686855.0,143900.0,300.0,0.21,1664400.0,239297.0,2.0,720823899.0,63528198.0,4.32,762219.0,109615.0,460470.0,66175.0,0.0,0.0,0.0,0.0,762219.0,109615.0,460470.0,66175.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,144000,143900.0,144450.0,659.545297913646,1389.8441159592683
2025-02-20,3469801.0,498207.0,211833962.0,144000.0,100.0,0.07,3029800.0,435016.0,2.0,720823899.0,62990964.0,4.28,1097434.0,157727.0,749729.0,107572.0,420000.0,60321.0,440000.0,63192.0,1517434.0,218047.0,1189729.0,170764.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,143000,143880.0,144100.0,690.6518659932802,1249.888883950151
2025-02-21,3385400.0,485313.0,210362893.0,143000.0,-1000.0,-0.69,3385400.0,485313.0,2.0,720823899.0,63757444.0,4.33,269700.0,38643.0,1310309.0,187857.0,0.0,0.0,0.0,0.0,269700.0,38643.0,1310309.0,187857.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,142000,143300.0,143690.0,824.6211251235321,1192.0570456148203
2025-02-24,5332600.0,756982.0,208891824.0,142000.0,-1000.0,-0.7,5312600.0,754130.0,2.0,720823899.0,62914196.0,4.28,1271718.0,180492.0,2313956.0,328420.0,0.0,0.0,0.0,0.0,1271718.0,180492.0,2313956.0,328420.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,140500,142680.0,143540.0,1461.8481453283716,1486.3826335547878
2025-02-25,7517901.0,1055207.0,206685220.0,140500.0,-1500.0,-1.06,7497900.0,1052387.0,0.0,720823899.0,62361682.0,4.24,1290243.0,181334.0,3072347.0,430990.0,0.0,0.0,0.0,0.0,1290243.0,181334.0,3072347.0,430990.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,139000,141700.0,142900.0,1987.4606914351791,1913.1126469708834
2025-02-26,7334400.0,1018328.0,204478616.0,139000.0,-1500.0,-1.07,6810400.0,945360.0,1.0,720823899.0,61855637.0,4.2,1784354.0,247873.0,3167760.0,438526.0,353000.0,49043.0,353000.0,49043.0,2137354.0,296916.0,3520760.0,487569.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,141800,141260.0,142580.0,1545.3155017665486,1786.243731036334
2025-02-27,3739800.0,524682.0,208597610.0,141800.0,2800.0,2.01,3323400.0,466222.0,2.0,720823899.0,63241179.0,4.3,917414.0,128892.0,1006692.0,140924.0,500100.0,70271.0,500100.0,70271.0,1417514.0,199163.0,1506792.0,211195.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,141300,140920.0,142400.0,1219.4260945215171,1818.424226264763
2025-02-28,3921700.0,553708.0,207862076.0,141300.0,-500.0,-0.35,3421700.0,483088.0,1.0,720823899.0,64762406.0,4.4,1519120.0,214414.0,1440330.0,203218.0,500000.0,70621.0,500000.0,70621.0,2019120.0,285035.0,1940330.0,273839.0,5697,6.27,26.77,12.74,2086990000000.0,8534914,57077300,86906100,88070200,140300,140580.0,141940.0,1070.9808588392232,1693.2545913450365
2025-03-03,6943200.0,970677.0,206391006.0,140300.0,-1000.0,-0.71,4694400.0,655863.0,2.0,720823899.0,66050204.0,4.49,1664962.0,232570.0,2059505.0,287613.0,1456800.0,203538.0,1256800.0,175591.0,3121762.0,436108.0,3316305.0,463205.0,5697,6.27,26.77,12.74,2086990000000.0,13399266,93419200,148910100,161785900,140500,140580.0,141630.0,1070.9808588392232,1638.4613378275035
2025-03-04,2933900.0,412898.0,206685220.0,140500.0,200.0,0.14,2533900.0,356622.0,1.0,720823899.0,66096965.0,4.49,959931.0,135061.0,1478256.0,207971.0,400000.0,56278.0,400000.0,56278.0,1359931.0,191340.0,1878256.0,264249.0,5697,6.27,26.77,12.74,2086990000000.0,13399266,93419200,148910100,161785900,140000,140780.0,141240.0,746.3243262818116,1496.0689229518005
2025-03-05,4024595.0,561630.0,205949686.0,140000.0,-500.0,-0.36,3471300.0,485622.0,1.0,720823899.0,66100985.0,4.49,1336310.0,186988.0,1242846.0,173449.0,400000.0,55973.0,300000.0,41980.0,1736310.0,242961.0,1542846.0,215429.0,5697,6.27,26.77,12.74,2086990000000.0,13399266,93419200,148910100,161785900,139100,140240.0,140750.0,798.7490219086343,1278.2366325875782
2025-03-06,2851100.0,398057.0,204625723.0,139100.0,-900.0,-0.64,2851100.0,398057.0,1.0,720823899.0,67518253.0,4.59,610237.0,85198.0,776300.0,108315.0,0.0,0.0,0.0,0.0,610237.0,85198.0,776300.0,108315.0,5697,6.27,26.77,12.74,2086990000000.0,13399266,93419200,148910100,161785900,141600,140300.0,140610.0,902.7735042633894,1062.9623177181925
2025-03-07,6511400.0,921080.0,208303396.0,141600.0,2500.0,1.8,6417100.0,907741.0,2.0,720823899.0,66916990.0,4.55,2079519.0,293500.0,2420240.0,342230.0,94300.0,13339.0,94300.0,13339.0,2173819.0,306839.0,2514540.0,355569.0,5697,6.27,26.77,12.74,2086990000000.0,13399266,93419200,148910100,161785900,141400,140520.0,140550.0,1028.10505299799,990.2300518341679
2025-03-10,3436000.0,486821.0,208009182.0,141400.0,-200.0,-0.14,2954500.0,418579.0,0.0,720823899.0,67355093.0,4.58,788743.0,111749.0,1525192.0,215676.0,441500.0,62437.0,441500.0,62437.0,1230243.0,174185.0,1966692.0,278113.0,5697,6.27,26.77,12.74,2086990000000.0,13399266,93419200,148910100,161785900,139300,140280.0,140430.0,1164.903429473877,1066.7187487284702
2025-03-11,5681900.0,796168.0,204919937.0,139300.0,-2100.0,-1.49,5323000.0,745248.0,1.0,720823899.0,66589517.0,4.53,1525876.0,213768.0,2671316.0,372406.0,193900.0,27147.0,193900.0,27147.0,1719776.0,240915.0,2865216.0,399553.0,5697,6.27,26.77,12.74,2086990000000.0,13399266,93419200,148910100,161785900,137500,139780.0,140280.0,1719.5929750961418,1356.302162335332
2025-03-12,6164400.0,849430.0,202272013.0,137500.0,-1800.0,-1.29,5784400.0,797080.0,1.0,720823899.0,67582207.0,4.59,1411550.0,194553.0,1978820.0,272010.0,380000.0,52351.0,380000.0,52351.0,1791550.0,246904.0,2358820.0,324361.0,5697,6.27,26.77,12.74,2086990000000.0,13399266,93419200,148910100,161785900,135900,139140.0,139690.0,2468.4002916869053,1824.1893176604824
